game_id,review_text,rating,helpful,funny,timestamp,playtime,source,cleaned_text,processed_tokens,processed_text,sentiment,predicted_sentiment,sentiment_confidence
1940340,Good. There's lil' guys who you tell what to do and sometimes they have a panic attack. Sometimes they are gay for each other. Sometimes they are straight for each other which is less cool but love is love ig.,1,1,1,1760086909,5308,steam,good. theres lil guys who you tell what to do and sometimes they have a panic attack. sometimes they are gay for each other. sometimes they are straight for each other which is less cool but love is love ig.,"['good', 'there', 'lil', 'guy', 'tell', 'sometimes', 'panic', 'attack', 'sometimes', 'gay', 'sometimes', 'straight', 'le', 'cool', 'love', 'love']",good there lil guy tell sometimes panic attack sometimes gay sometimes straight le cool love love,positive,positive,0.34
1940340,"I did not like at first, but after doing some grinding and playing game more with new stage mechanic, it grew on me. The play style is exactly what you expect and brings you back to the game we all love. I would recommend this game to anyone who has played the first one. 8/10 for me.",1,0,0,1760050619,1306,steam,i did not like at first but after doing some grinding and playing game more with new stage mechanic it grew on me. the play style is exactly what you expect and brings you back to the game we all love. i would recommend this game to anyone who has played the first one. 810 for me.,"['like', 'first', 'grinding', 'new', 'stage', 'mechanic', 'grew', 'style', 'exactly', 'expect', 'brings', 'back', 'love', 'would', 'recommend', 'anyone', 'first', 'one', '810']",like first grinding new stage mechanic grew style exactly expect brings back love would recommend anyone first one 810,positive,positive,0.34
1940340,this dungeon's pretty dark too,1,1,0,1760048358,1716,steam,this dungeons pretty dark too,"['dungeon', 'pretty', 'dark']",dungeon pretty dark,positive,positive,0.34
1940340,"what is up with the turn system? 
i get stunned and skip a move for the turn, enemy get stunned and their move get delayed to end of turn and attack anyways.
i mean wtf?",0,0,0,1760042741,1515,steam,what is up with the turn system? i get stunned and skip a move for the turn enemy get stunned and their move get delayed to end of turn and attack anyways. i mean wtf?,"['turn', 'system', 'get', 'stunned', 'skip', 'move', 'turn', 'enemy', 'get', 'stunned', 'move', 'get', 'delayed', 'end', 'turn', 'attack', 'anyways', 'mean', 'wtf']",turn system get stunned skip move turn enemy get stunned move get delayed end turn attack anyways mean wtf,negative,negative,0.34
1940340,"Im a big fan of the first game and spent many hours playing it on switch. i waited until all the dlc was out for this one and when it went on sale i bought it.

plenty of fun at first but as the time went on it became less so. why?
one of the key components of dd1 was being specific about what you wanted to do and building a team around that focus. picking certain characters not just based off abilities but also quirks and kitting them out with trinkets most suited for the job was fun. it gave a certain level of control over the environment. it didnt always work, but at least in theory it should have, you cant always avoid a double crit and then a hero dying to bleed next turn.

the control is gone in darkest dungeon 2 along with the characters and after a while, the fun.

trinkets once unlocked are put into a pool in that specific run. there is no guarantee you will even find them to use. same with useful combat and inn items, random pool = less control, less planning, less strategy, less fun.

characters are not necessarily permanent. if there is quirk you dont like on a character you cant just re roll, you have to do a run, die and/or beat the boss to get a new quirk roll. beating a boss with any character makes them permanent, at least their quirks are anyway, until they die, then they re roll again with new quirks. building a character with ease is gone.

the relationship system is a good idea but too heavily weighted. so much so that i really only use the first torch and the dog pet to enhance it as much as possible. this really limits your choices and i dont like that. the encounters can change relationships as well and i just find this really tedious, in particular when you arrive at an assistance encounter, why should there be a negative hit to relationships at a node that is meant to aid you? i mean i get it, but its just not fun.

setting up at the inn is repetitive and boring, there is no variety really, trinkets you can buy there are mostly useless or at least not really impactful. you basically buff to increase health, a status resist if you manage and spend money on relationship items and thats usually it for me, and thats pretty much every single inn.

after a while it just stops being fun. i remember in dd1 taking a crusader off the stagecoach simply because he had the hippocratic quirk (boosts healing abilities) and had fun levelling up and building that character from level 0. spending time and money on locking in quirks, removing negative ones, searching for specific trinkets for him, planning teams and runs around him etc. this for me was fun, when he died it meant something. i had invested in him. when the characters die in dd2 they just re roll. in the beginning i just pushed my team until death several times to keep learning the mechanics and gaining experience etc because their deaths literally did not matter. Now if i did want to keep a character from that run i would have to beat a boss, its the only way. if you withdraw or die you lose that character. and again i get it, the game is designed with 'making the best of a bad situation' in mind, but i play games for fun and this is just not fun anymore.",0,1,0,1760017838,3419,steam,im a big fan of the first game and spent many hours playing it on switch. i waited until all the dlc was out for this one and when it went on sale i bought it. plenty of fun at first but as the time went on it became less so. why? one of the key components of dd1 was being specific about what you wanted to do and building a team around that focus. picking certain characters not just based off abilities but also quirks and kitting them out with trinkets most suited for the job was fun. it gave a certain level of control over the environment. it didnt always work but at least in theory it should have you cant always avoid a double crit and then a hero dying to bleed next turn. the control is gone in darkest dungeon 2 along with the characters and after a while the fun. trinkets once unlocked are put into a pool in that specific run. there is no guarantee you will even find them to use. same with useful combat and inn items random pool less control less planning less strategy less fun. characters are not necessarily permanent. if there is quirk you dont like on a character you cant just re roll you have to do a run die andor beat the boss to get a new quirk roll. beating a boss with any character makes them permanent at least their quirks are anyway until they die then they re roll again with new quirks. building a character with ease is gone. the relationship system is a good idea but too heavily weighted. so much so that i really only use the first torch and the dog pet to enhance it as much as possible. this really limits your choices and i dont like that. the encounters can change relationships as well and i just find this really tedious in particular when you arrive at an assistance encounter why should there be a negative hit to relationships at a node that is meant to aid you? i mean i get it but its just not fun. setting up at the inn is repetitive and boring there is no variety really trinkets you can buy there are mostly useless or at least not really impactful. you basically buff to increase health a status resist if you manage and spend money on relationship items and thats usually it for me and thats pretty much every single inn. after a while it just stops being fun. i remember in dd1 taking a crusader off the stagecoach simply because he had the hippocratic quirk boosts healing abilities and had fun levelling up and building that character from level 0. spending time and money on locking in quirks removing negative ones searching for specific trinkets for him planning teams and runs around him etc. this for me was fun when he died it meant something. i had invested in him. when the characters die in dd2 they just re roll. in the beginning i just pushed my team until death several times to keep learning the mechanics and gaining experience etc because their deaths literally did not matter. now if i did want to keep a character from that run i would have to beat a boss its the only way. if you withdraw or die you lose that character. and again i get it the game is designed with making the best of a bad situation in mind but i play games for fun and this is just not fun anymore.,"['big', 'fan', 'first', 'spent', 'many', 'hour', 'switch', 'waited', 'dlc', 'one', 'went', 'sale', 'bought', 'plenty', 'fun', 'first', 'time', 'went', 'became', 'le', 'one', 'key', 'component', 'dd1', 'specific', 'wanted', 'building', 'team', 'around', 'focus', 'picking', 'certain', 'character', 'based', 'ability', 'also', 'quirk', 'kitting', 'trinket', 'suited', 'job', 'fun', 'gave', 'certain', 'level', 'control', 'environment', 'didnt', 'always', 'work', 'least', 'theory', 'cant', 'always', 'avoid', 'double', 'crit', 'hero', 'dying', 'bleed', 'next', 'turn', 'control', 'gone', 'darkest', 'dungeon', 'along', 'character', 'fun', 'trinket', 'unlocked', 'put', 'pool', 'specific', 'run', 'guarantee', 'even', 'find', 'use', 'useful', 'combat', 'inn', 'item', 'random', 'pool', 'le', 'control', 'le', 'planning', 'le', 'strategy', 'le', 'fun', 'character', 'necessarily', 'permanent', 'quirk', 'dont', 'like', 'character', 'cant', 'roll', 'run', 'die', 'andor', 'beat', 'bos', 'get', 'new', 'quirk', 'roll', 'beating', 'bos', 'character', 'make', 'permanent', 'least', 'quirk', 'anyway', 'die', 'roll', 'new', 'quirk', 'building', 'character', 'ease', 'gone', 'relationship', 'system', 'good', 'idea', 'heavily', 'weighted', 'much', 'really', 'use', 'first', 'torch', 'dog', 'pet', 'enhance', 'much', 'possible', 'really', 'limit', 'choice', 'dont', 'like', 'encounter', 'change', 'relationship', 'well', 'find', 'really', 'tedious', 'particular', 'arrive', 'assistance', 'encounter', 'negative', 'hit', 'relationship', 'node', 'meant', 'aid', 'mean', 'get', 'fun', 'setting', 'inn', 'repetitive', 'boring', 'variety', 'really', 'trinket', 'buy', 'mostly', 'useless', 'least', 'really', 'impactful', 'basically', 'buff', 'increase', 'health', 'status', 'resist', 'manage', 'spend', 'money', 'relationship', 'item', 'thats', 'usually', 'thats', 'pretty', 'much', 'every', 'single', 'inn', 'stop', 'fun', 'remember', 'dd1', 'taking', 'crusader', 'stagecoach', 'simply', 'hippocratic', 'quirk', 'boost', 'healing', 'ability', 'fun', 'levelling', 'building', 'character', 'level', 'spending', 'time', 'money', 'locking', 'quirk', 'removing', 'negative', 'one', 'searching', 'specific', 'trinket', 'planning', 'team', 'run', 'around', 'etc', 'fun', 'died', 'meant', 'something', 'invested', 'character', 'die', 'dd2', 'roll', 'beginning', 'pushed', 'team', 'death', 'several', 'time', 'keep', 'learning', 'mechanic', 'gaining', 'experience', 'etc', 'death', 'literally', 'matter', 'want', 'keep', 'character', 'run', 'would', 'beat', 'bos', 'way', 'withdraw', 'die', 'lose', 'character', 'get', 'designed', 'making', 'best', 'bad', 'situation', 'mind', 'fun', 'fun', 'anymore']",big fan first spent many hour switch waited dlc one went sale bought plenty fun first time went became le one key component dd1 specific wanted building team around focus picking certain character based ability also quirk kitting trinket suited job fun gave certain level control environment didnt always work least theory cant always avoid double crit hero dying bleed next turn control gone darkest dungeon along character fun trinket unlocked put pool specific run guarantee even find use useful combat inn item random pool le control le planning le strategy le fun character necessarily permanent quirk dont like character cant roll run die andor beat bos get new quirk roll beating bos character make permanent least quirk anyway die roll new quirk building character ease gone relationship system good idea heavily weighted much really use first torch dog pet enhance much possible really limit choice dont like encounter change relationship well find really tedious particular arrive assistance encounter negative hit relationship node meant aid mean get fun setting inn repetitive boring variety really trinket buy mostly useless least really impactful basically buff increase health status resist manage spend money relationship item thats usually thats pretty much every single inn stop fun remember dd1 taking crusader stagecoach simply hippocratic quirk boost healing ability fun levelling building character level spending time money locking quirk removing negative one searching specific trinket planning team run around etc fun died meant something invested character die dd2 roll beginning pushed team death several time keep learning mechanic gaining experience etc death literally matter want keep character run would beat bos way withdraw die lose character get designed making best bad situation mind fun fun anymore,negative,negative,0.34
1940340,"It's better than the original.
I think negative reviews are caused by nostalgia goggles and ""hating changes"".
I can't think of 1 reason this version of the game is worse, besides having fewer heroes ( please I beg you add more )",1,0,0,1760009800,1600,steam,its better than the original. i think negative reviews are caused by nostalgia goggles and hating changes. i cant think of 1 reason this version of the game is worse besides having fewer heroes please i beg you add more,"['better', 'original', 'think', 'negative', 'caused', 'nostalgia', 'goggles', 'hating', 'change', 'cant', 'think', 'reason', 'version', 'worse', 'besides', 'fewer', 'hero', 'please', 'beg', 'add']",better original think negative caused nostalgia goggles hating change cant think reason version worse besides fewer hero please beg add,positive,positive,0.34
1940340,7/10,1,0,0,1759973959,1508,steam,710,['710'],710,positive,positive,0.34
1940340,Extremly addictive and chill game!,1,0,0,1759964149,2571,steam,extremly addictive and chill game!,"['extremly', 'addictive', 'chill']",extremly addictive chill,positive,positive,0.34
1940340,"Love this game and easier than dd1
",1,0,0,1759963070,17072,steam,love this game and easier than dd1,"['love', 'easier', 'dd1']",love easier dd1,positive,positive,0.34
1940340,Amazing game. DD1 lowkey better though.,1,0,0,1759938968,10133,steam,amazing game. dd1 lowkey better though.,"['amazing', 'dd1', 'lowkey', 'better', 'though']",amazing dd1 lowkey better though,positive,positive,0.34
1940340,"While the graphics have improved from part 1, the gameplay has gone down.

The narrator tries to bring the same vibe but fails miserably. The narrator was way better in the first game, and if it is the same, I don;t what he is smoking.

The game is also a lot harder than the first one. The caravan mechanic is great, but there are too many ways your caravan breaks down which leads to a hard battle. Furthermore the game gives the impression that enemies do much more damage, get their turns quicker and the morale system of your own heroes is way too fast, which all make battles frustrating. There are few different locations, you run in the same ones very fast.

As it being a roguelke, you should lose a few matches, but if the game purposely throws curveballs which are pure RNG, as always which feel like the player is in the disadvantage, the game gets frustrating very fast.

The Kingdoms system is also not that engaging, bound by time limits and weak explanation.

Shame, would have refunded if I could, but wanted it to give an honest try. An uninstall is the next best thing.",0,1,0,1759861001,397,steam,while the graphics have improved from part 1 the gameplay has gone down. the narrator tries to bring the same vibe but fails miserably. the narrator was way better in the first game and if it is the same i dont what he is smoking. the game is also a lot harder than the first one. the caravan mechanic is great but there are too many ways your caravan breaks down which leads to a hard battle. furthermore the game gives the impression that enemies do much more damage get their turns quicker and the morale system of your own heroes is way too fast which all make battles frustrating. there are few different locations you run in the same ones very fast. as it being a roguelke you should lose a few matches but if the game purposely throws curveballs which are pure rng as always which feel like the player is in the disadvantage the game gets frustrating very fast. the kingdoms system is also not that engaging bound by time limits and weak explanation. shame would have refunded if i could but wanted it to give an honest try. an uninstall is the next best thing.,"['graphic', 'improved', 'part', 'gameplay', 'gone', 'narrator', 'try', 'bring', 'vibe', 'fails', 'miserably', 'narrator', 'way', 'better', 'first', 'dont', 'smoking', 'also', 'lot', 'harder', 'first', 'one', 'caravan', 'mechanic', 'great', 'many', 'way', 'caravan', 'break', 'lead', 'hard', 'battle', 'furthermore', 'give', 'impression', 'enemy', 'much', 'damage', 'get', 'turn', 'quicker', 'morale', 'system', 'hero', 'way', 'fast', 'make', 'battle', 'frustrating', 'different', 'location', 'run', 'one', 'fast', 'roguelke', 'lose', 'match', 'purposely', 'throw', 'curveballs', 'pure', 'rng', 'always', 'feel', 'like', 'disadvantage', 'get', 'frustrating', 'fast', 'kingdom', 'system', 'also', 'engaging', 'bound', 'time', 'limit', 'weak', 'explanation', 'shame', 'would', 'refunded', 'could', 'wanted', 'give', 'honest', 'try', 'uninstall', 'next', 'best', 'thing']",graphic improved part gameplay gone narrator try bring vibe fails miserably narrator way better first dont smoking also lot harder first one caravan mechanic great many way caravan break lead hard battle furthermore give impression enemy much damage get turn quicker morale system hero way fast make battle frustrating different location run one fast roguelke lose match purposely throw curveballs pure rng always feel like disadvantage get frustrating fast kingdom system also engaging bound time limit weak explanation shame would refunded could wanted give honest try uninstall next best thing,negative,negative,0.34
1940340,"This is exactly why we need neutral reviews... It's not bad, but being a sequel comes with burdens and expectations from the previous iteration to fulfil, and since this one came with the bold choice of changing main loop and several core mechanics, sometimes you end up with a gamble that doesn't pay off. This is the case. I can see how a new player could entirely enjoy it, but as a 'returning' from DD1, it isn't what I expected or wanted, and I suppose many of other negative reviews shares just the same sentiment.",0,2,0,1759838695,23,steam,this is exactly why we need neutral reviews... its not bad but being a sequel comes with burdens and expectations from the previous iteration to fulfil and since this one came with the bold choice of changing main loop and several core mechanics sometimes you end up with a gamble that doesnt pay off. this is the case. i can see how a new player could entirely enjoy it but as a returning from dd1 it isnt what i expected or wanted and i suppose many of other negative reviews shares just the same sentiment.,"['exactly', 'need', 'neutral', '...', 'bad', 'sequel', 'come', 'burden', 'expectation', 'previous', 'iteration', 'fulfil', 'since', 'one', 'came', 'bold', 'choice', 'changing', 'main', 'loop', 'several', 'core', 'mechanic', 'sometimes', 'end', 'gamble', 'doesnt', 'pay', 'case', 'see', 'new', 'could', 'entirely', 'enjoy', 'returning', 'dd1', 'isnt', 'expected', 'wanted', 'suppose', 'many', 'negative', 'share', 'sentiment']",exactly need neutral ... bad sequel come burden expectation previous iteration fulfil since one came bold choice changing main loop several core mechanic sometimes end gamble doesnt pay case see new could entirely enjoy returning dd1 isnt expected wanted suppose many negative share sentiment,negative,negative,0.34
1940340,"While I would also have enjoyed it, I appreciate that they made an actual sequel instead of just Darkest Dungeon 1 part 2. Feels more like traditional roguelikes then the first game by having you choose 4 character classes that are then developed over the course of your excursion instead of DD1's idea that you are recruiting individual adventurers who develop over multiple dungeons. I do think this take on the adventuring system makes more sense in the long term since I kept finding myself always being stingy with who I would send into the darkest dungeon in the first game even with half of my roster being level 6. I also prefer the process of slowly upgrading the hamlet as opposed to the resource-sink in this game but they both play a similar purpose so its really down to aesthetics.",1,0,0,1759806421,8495,steam,while i would also have enjoyed it i appreciate that they made an actual sequel instead of just darkest dungeon 1 part 2. feels more like traditional roguelikes then the first game by having you choose 4 character classes that are then developed over the course of your excursion instead of dd1s idea that you are recruiting individual adventurers who develop over multiple dungeons. i do think this take on the adventuring system makes more sense in the long term since i kept finding myself always being stingy with who i would send into the darkest dungeon in the first game even with half of my roster being level 6. i also prefer the process of slowly upgrading the hamlet as opposed to the resourcesink in this game but they both play a similar purpose so its really down to aesthetics.,"['would', 'also', 'enjoyed', 'appreciate', 'made', 'actual', 'sequel', 'instead', 'darkest', 'dungeon', 'part', 'feel', 'like', 'traditional', 'roguelikes', 'first', 'choose', 'character', 'class', 'developed', 'course', 'excursion', 'instead', 'dd1s', 'idea', 'recruiting', 'individual', 'adventurer', 'develop', 'multiple', 'dungeon', 'think', 'take', 'adventuring', 'system', 'make', 'sense', 'long', 'term', 'since', 'kept', 'finding', 'always', 'stingy', 'would', 'send', 'darkest', 'dungeon', 'first', 'even', 'half', 'roster', 'level', 'also', 'prefer', 'process', 'slowly', 'upgrading', 'hamlet', 'opposed', 'resourcesink', 'similar', 'purpose', 'really', 'aesthetic']",would also enjoyed appreciate made actual sequel instead darkest dungeon part feel like traditional roguelikes first choose character class developed course excursion instead dd1s idea recruiting individual adventurer develop multiple dungeon think take adventuring system make sense long term since kept finding always stingy would send darkest dungeon first even half roster level also prefer process slowly upgrading hamlet opposed resourcesink similar purpose really aesthetic,positive,positive,0.34
1940340,"genuinely great game but uh.

You know it's kinda fucked up to give the player an accessible list of all the status effects and what they do at any given time just because of how fucking many there are. Only to have the player find out that there are way way more status effects than that which you can't figure out what they do until they occur to you.

I'd understand if this was to make it so some encounters are passable only once you understand the mechanics, but also there isn't a bestiary or notepad or glossary or anything to help the player out. If I stop playing for a few days, come back. I'm not going to remember what ""x"" boss or enemy does with ""x"" status effect, and when it's probably one of the most important pieces of information in the game it feels bad. What sucks is that I did play this almost 6 hours straight when I first got it, only to have schoolwork to get through for about a week and now every time I try to play this game it's just impossible. I'm not going to put up with googling everything just to play your game, it's not really worth it. I love the art direction, I love the way the party system works, the progression system and the way the game approaches story telling through it's unique combination of gameplay and narrative. It's got music that feeds the aesthetic and proper sound design... Just you couldn't bother to have a simple way to let the player know what base necessary mechanics are? You can even obscure it by making you required to have an encounter initially with the status effect before being given the information on hand, but instead I just have to remember the exact details of what that one book burning boss does and whether I needed to shuffle my party to attack the books or the burner. Same with that old man in the tree roots. I don't fucking remember how he worked. I'm not about to go through 3 hours of repeating multiple runs to figure it out again because something something repetition the definition of insanity, plus it's not fun to repeat something you've already done when the only issue is that you just didn't remember what it was you exactly did last time. I'm not keeping a dedicated notebook for darkest dungeon 2 when it's 2025. My notebook is for old first person dungeon crawlers that were literally unable to create maps for their dungeons and drawing them was half the game. It's for deciphering the language out of tunic, not to help me recall status effects that I'll see about 4 times in this game only to get mixed up with 3 other ones that the game presents as being able to provide for you, but actually no go fuck yourself.",0,2,0,1759801311,548,steam,genuinely great game but uh. you know its kinda fucked up to give the player an accessible list of all the status effects and what they do at any given time just because of how fucking many there are. only to have the player find out that there are way way more status effects than that which you cant figure out what they do until they occur to you. id understand if this was to make it so some encounters are passable only once you understand the mechanics but also there isnt a bestiary or notepad or glossary or anything to help the player out. if i stop playing for a few days come back. im not going to remember what x boss or enemy does with x status effect and when its probably one of the most important pieces of information in the game it feels bad. what sucks is that i did play this almost 6 hours straight when i first got it only to have schoolwork to get through for about a week and now every time i try to play this game its just impossible. im not going to put up with googling everything just to play your game its not really worth it. i love the art direction i love the way the party system works the progression system and the way the game approaches story telling through its unique combination of gameplay and narrative. its got music that feeds the aesthetic and proper sound design... just you couldnt bother to have a simple way to let the player know what base necessary mechanics are? you can even obscure it by making you required to have an encounter initially with the status effect before being given the information on hand but instead i just have to remember the exact details of what that one book burning boss does and whether i needed to shuffle my party to attack the books or the burner. same with that old man in the tree roots. i dont fucking remember how he worked. im not about to go through 3 hours of repeating multiple runs to figure it out again because something something repetition the definition of insanity plus its not fun to repeat something youve already done when the only issue is that you just didnt remember what it was you exactly did last time. im not keeping a dedicated notebook for darkest dungeon 2 when its 2025. my notebook is for old first person dungeon crawlers that were literally unable to create maps for their dungeons and drawing them was half the game. its for deciphering the language out of tunic not to help me recall status effects that ill see about 4 times in this game only to get mixed up with 3 other ones that the game presents as being able to provide for you but actually no go fuck yourself.,"['genuinely', 'great', 'know', 'kinda', 'fucked', 'give', 'accessible', 'list', 'status', 'effect', 'given', 'time', 'fucking', 'many', 'find', 'way', 'way', 'status', 'effect', 'cant', 'figure', 'occur', 'understand', 'make', 'encounter', 'passable', 'understand', 'mechanic', 'also', 'isnt', 'bestiary', 'notepad', 'glossary', 'anything', 'help', 'stop', 'day', 'come', 'back', 'going', 'remember', 'bos', 'enemy', 'status', 'effect', 'probably', 'one', 'important', 'piece', 'information', 'feel', 'bad', 'suck', 'almost', 'hour', 'straight', 'first', 'got', 'schoolwork', 'get', 'week', 'every', 'time', 'try', 'impossible', 'going', 'put', 'googling', 'everything', 'really', 'worth', 'love', 'art', 'direction', 'love', 'way', 'party', 'system', 'work', 'progression', 'system', 'way', 'approach', 'story', 'telling', 'unique', 'combination', 'gameplay', 'narrative', 'got', 'music', 'feed', 'aesthetic', 'proper', 'sound', 'design', '...', 'couldnt', 'bother', 'simple', 'way', 'let', 'know', 'base', 'necessary', 'mechanic', 'even', 'obscure', 'making', 'required', 'encounter', 'initially', 'status', 'effect', 'given', 'information', 'hand', 'instead', 'remember', 'exact', 'detail', 'one', 'book', 'burning', 'bos', 'whether', 'needed', 'shuffle', 'party', 'attack', 'book', 'burner', 'old', 'man', 'tree', 'root', 'dont', 'fucking', 'remember', 'worked', 'hour', 'repeating', 'multiple', 'run', 'figure', 'something', 'something', 'repetition', 'definition', 'insanity', 'plus', 'fun', 'repeat', 'something', 'youve', 'already', 'done', 'issue', 'didnt', 'remember', 'exactly', 'last', 'time', 'keeping', 'dedicated', 'notebook', 'darkest', 'dungeon', '2025.', 'notebook', 'old', 'first', 'person', 'dungeon', 'crawler', 'literally', 'unable', 'create', 'map', 'dungeon', 'drawing', 'half', 'deciphering', 'language', 'tunic', 'help', 'recall', 'status', 'effect', 'ill', 'see', 'time', 'get', 'mixed', 'one', 'present', 'able', 'provide', 'actually', 'fuck']",genuinely great know kinda fucked give accessible list status effect given time fucking many find way way status effect cant figure occur understand make encounter passable understand mechanic also isnt bestiary notepad glossary anything help stop day come back going remember bos enemy status effect probably one important piece information feel bad suck almost hour straight first got schoolwork get week every time try impossible going put googling everything really worth love art direction love way party system work progression system way approach story telling unique combination gameplay narrative got music feed aesthetic proper sound design ... couldnt bother simple way let know base necessary mechanic even obscure making required encounter initially status effect given information hand instead remember exact detail one book burning bos whether needed shuffle party attack book burner old man tree root dont fucking remember worked hour repeating multiple run figure something something repetition definition insanity plus fun repeat something youve already done issue didnt remember exactly last time keeping dedicated notebook darkest dungeon 2025. notebook old first person dungeon crawler literally unable create map dungeon drawing half deciphering language tunic help recall status effect ill see time get mixed one present able provide actually fuck,negative,positive,0.34
1940340,the first one is better but this is decent after you get the hang of it too,1,0,0,1759782110,5638,steam,the first one is better but this is decent after you get the hang of it too,"['first', 'one', 'better', 'decent', 'get', 'hang']",first one better decent get hang,positive,positive,0.34
1940340,"Played both DD1 and DD2. Enjoying story, philosophy.
Played most of the time from epic games launcher, playtime is around 200-600 hrs.
Heroes path system is interesting - you can play same characters with different roles. There are several new heroes, which were not introduced in DD1, but some heroes from DD1 will NOT be introduced here (will not spoil which ones).

Soundtrack is more mature in comparison with DD1. My favorites:
- main theme - gorgeous,
- road music, which sets the mood for reflection,
- ""altar of hope"" music slowly but surely brings you hope as you progress,
- ""Battle of the Mountain"" in the first chorus makes the blood boil (approximately at 1:50).

A lot of runs failed, a lot of heroes died, a lot of ""ideal"" builds with strong quirks were crushed. There is a learning curve, but nothing you can't beat in time. Try again and again, with new tactics, until succeed.

And the last thing - Remind yourself that overconfidence is slow and insidious killer.",1,0,0,1759759047,2363,steam,played both dd1 and dd2. enjoying story philosophy. played most of the time from epic games launcher playtime is around 200600 hrs. heroes path system is interesting you can play same characters with different roles. there are several new heroes which were not introduced in dd1 but some heroes from dd1 will not be introduced here will not spoil which ones. soundtrack is more mature in comparison with dd1. my favorites main theme gorgeous road music which sets the mood for reflection altar of hope music slowly but surely brings you hope as you progress battle of the mountain in the first chorus makes the blood boil approximately at 150. a lot of runs failed a lot of heroes died a lot of ideal builds with strong quirks were crushed. there is a learning curve but nothing you cant beat in time. try again and again with new tactics until succeed. and the last thing remind yourself that overconfidence is slow and insidious killer.,"['dd1', 'dd2', 'enjoying', 'story', 'philosophy', 'time', 'epic', 'launcher', 'playtime', 'around', '200600', 'hr', 'hero', 'path', 'system', 'interesting', 'character', 'different', 'role', 'several', 'new', 'hero', 'introduced', 'dd1', 'hero', 'dd1', 'introduced', 'spoil', 'one', 'soundtrack', 'mature', 'comparison', 'dd1', 'favorite', 'main', 'theme', 'gorgeous', 'road', 'music', 'set', 'mood', 'reflection', 'altar', 'hope', 'music', 'slowly', 'surely', 'brings', 'hope', 'progress', 'battle', 'mountain', 'first', 'chorus', 'make', 'blood', 'boil', 'approximately', '150.', 'lot', 'run', 'failed', 'lot', 'hero', 'died', 'lot', 'ideal', 'build', 'strong', 'quirk', 'crushed', 'learning', 'curve', 'nothing', 'cant', 'beat', 'time', 'try', 'new', 'tactic', 'succeed', 'last', 'thing', 'remind', 'overconfidence', 'slow', 'insidious', 'killer']",dd1 dd2 enjoying story philosophy time epic launcher playtime around 200600 hr hero path system interesting character different role several new hero introduced dd1 hero dd1 introduced spoil one soundtrack mature comparison dd1 favorite main theme gorgeous road music set mood reflection altar hope music slowly surely brings hope progress battle mountain first chorus make blood boil approximately 150. lot run failed lot hero died lot ideal build strong quirk crushed learning curve nothing cant beat time try new tactic succeed last thing remind overconfidence slow insidious killer,positive,positive,0.34
1940340,Downgrade from the first game in every way possible,0,2,0,1759758547,352,steam,downgrade from the first game in every way possible,"['downgrade', 'first', 'every', 'way', 'possible']",downgrade first every way possible,negative,negative,0.34
